#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GTF2F2	TAF9	1852373	1842675	9606.ENSP00000340823	9606.ENSP00000217893	0	0	0	0	0.118	0	0.900	0	0.908
TAF1	POLR2D	1846471	1846274	9606.ENSP00000276072	9606.ENSP00000272645	0	0	0	0	0	0.118	0.900	0	0.908
TAF1L	POLR2D	1861354	1846274	9606.ENSP00000418379	9606.ENSP00000272645	0	0	0	0	0	0.118	0.900	0	0.908
CCT4	TUBB2B	1858199	1844727	9606.ENSP00000377958	9606.ENSP00000259818	0	0	0	0	0.055	0.100	0.900	0	0.907
CCT4	TUBB4A	1858199	1845475	9606.ENSP00000377958	9606.ENSP00000264071	0	0	0	0	0.055	0.100	0.900	0	0.907
POLR1B	POLR2I	1845333	1842866	9606.ENSP00000263331	9606.ENSP00000221859	0	0	0	0	0.073	0.904	0	0	0.907
CCT4	TUBB4B	1858199	1852441	9606.ENSP00000377958	9606.ENSP00000341289	0	0	0	0	0.055	0.100	0.900	0	0.907
CCT5	TUBA4A	1846664	1843912	9606.ENSP00000280326	9606.ENSP00000248437	0	0	0	0	0.056	0.100	0.900	0	0.907
CCT2	TUBA4A	1848044	1843912	9606.ENSP00000299300	9606.ENSP00000248437	0	0	0	0	0.053	0.100	0.900	0	0.907
TUBA3E	CCT5	1850028	1846664	9606.ENSP00000318197	9606.ENSP00000280326	0	0	0	0	0.053	0.100	0.900	0	0.907
CCT4	TUBB6	1858199	1850072	9606.ENSP00000377958	9606.ENSP00000318697	0	0	0	0	0.055	0.100	0.900	0	0.907
CCT3	TUBA4A	1847605	1843912	9606.ENSP00000295688	9606.ENSP00000248437	0	0	0	0	0.055	0.100	0.900	0	0.907
POLR2B	TAF9	1849572	1842675	9606.ENSP00000312735	9606.ENSP00000217893	0	0	0	0	0.114	0	0.900	0	0.907
TAF8	GTF2F2	1855796	1852373	9606.ENSP00000362068	9606.ENSP00000340823	0	0	0	0	0.109	0	0.900	0	0.907
CCT4	TUBB2A	1858199	1857206	9606.ENSP00000377958	9606.ENSP00000369703	0	0	0	0	0.055	0.100	0.900	0	0.907
POLR2C	TAF9	1842734	1842675	9606.ENSP00000219252	9606.ENSP00000217893	0	0	0	0	0.110	0	0.900	0	0.907
SUPT5H	GTF2H4	1860450	1844735	9606.ENSP00000404029	9606.ENSP00000259895	0	0	0	0	0.099	0	0.900	0	0.906
PPP2R1A	TUBA4A	1850680	1843912	9606.ENSP00000324804	9606.ENSP00000248437	0	0	0	0	0.100	0	0.900	0	0.906
GTF2H5	POLR2K	1861133	1852637	9606.ENSP00000415032	9606.ENSP00000342889	0	0	0	0	0.102	0	0.900	0	0.906
POLR2J	TAF9	1847371	1842675	9606.ENSP00000292614	9606.ENSP00000217893	0	0	0	0	0.103	0	0.900	0	0.906
TUBB2A	TUBB6	1857206	1850072	9606.ENSP00000369703	9606.ENSP00000318697	0	0	0	0.987	0.107	0	0.900	0	0.906
TAF10	POLR2J	1848061	1847371	9606.ENSP00000299424	9606.ENSP00000292614	0	0	0	0	0.104	0	0.900	0	0.906
POLR2A	TAF9	1849743	1842675	9606.ENSP00000314949	9606.ENSP00000217893	0	0	0	0	0.101	0.042	0.900	0	0.906
POLR3D	TBP	1848489	1843249	9606.ENSP00000303088	9606.ENSP00000230354	0	0	0	0	0.055	0.093	0.900	0	0.906
TAF8	POLR2A	1855796	1849743	9606.ENSP00000362068	9606.ENSP00000314949	0	0	0	0	0.106	0	0.900	0	0.906
PPP2R1A	TUBA1A	1850680	1848244	9606.ENSP00000324804	9606.ENSP00000301071	0	0	0	0	0.100	0	0.900	0	0.906
POLR2B	TAF10	1849572	1848061	9606.ENSP00000312735	9606.ENSP00000299424	0	0	0	0	0.051	0.095	0.900	0	0.906
KIF5A	KIF1C	1860749	1850285	9606.ENSP00000408979	9606.ENSP00000320821	0	0	0	0.664	0.107	0	0.900	0	0.906
GTF2F1	TAF5	1858200	1855115	9606.ENSP00000377969	9606.ENSP00000358854	0	0	0	0	0.099	0	0.900	0	0.906
TAF5	GTF2H4	1855115	1844735	9606.ENSP00000358854	9606.ENSP00000259895	0	0	0	0	0.099	0	0.900	0	0.906
TAF1L	POLR2I	1861354	1842866	9606.ENSP00000418379	9606.ENSP00000221859	0	0	0	0	0.063	0.087	0.900	0	0.906
TAF1	POLR2I	1846471	1842866	9606.ENSP00000276072	9606.ENSP00000221859	0	0	0	0	0.063	0.087	0.900	0	0.906
PPP2R1A	TUBB4A	1850680	1845475	9606.ENSP00000324804	9606.ENSP00000264071	0	0	0	0	0.096	0	0.900	0	0.905
TUBB	PPP2R1A	1852162	1850680	9606.ENSP00000339001	9606.ENSP00000324804	0	0	0	0	0.096	0	0.900	0	0.905
TAF13	POLR2G	1854288	1848338	9606.ENSP00000355051	9606.ENSP00000301788	0	0	0	0	0.098	0	0.900	0	0.905
TAF13	POLR2I	1854288	1842866	9606.ENSP00000355051	9606.ENSP00000221859	0	0	0	0	0.094	0	0.900	0	0.905
POLR2A	TAF4	1849743	1844180	9606.ENSP00000314949	9606.ENSP00000252996	0	0	0	0	0.096	0	0.900	0	0.905
TAF3	TAF9	1852303	1842675	9606.ENSP00000340271	9606.ENSP00000217893	0	0	0	0	0.092	0	0.900	0	0.905
TAF11	POLR2B	1854176	1849572	9606.ENSP00000354633	9606.ENSP00000312735	0	0	0	0	0.089	0	0.900	0	0.905
TAF10	POLR2C	1848061	1842734	9606.ENSP00000299424	9606.ENSP00000219252	0	0	0	0	0.092	0	0.900	0	0.905
TAF13	POLR2L	1854288	1850615	9606.ENSP00000355051	9606.ENSP00000324124	0	0	0	0	0.096	0	0.900	0	0.905
TAF13	POLR2E	1854288	1842493	9606.ENSP00000355051	9606.ENSP00000215587	0	0	0	0	0.090	0	0.900	0	0.905
GTF2F1	TAF2	1858200	1856824	9606.ENSP00000377969	9606.ENSP00000367406	0	0	0	0	0.091	0	0.900	0	0.905
TAF9	POLR2E	1842675	1842493	9606.ENSP00000217893	9606.ENSP00000215587	0	0	0	0	0.095	0	0.900	0	0.905
TUBA1A	CCT6A	1848244	1846449	9606.ENSP00000301071	9606.ENSP00000275603	0	0	0	0	0.073	0.065	0.900	0	0.905
GTF2H4	TAF9	1844735	1842675	9606.ENSP00000259895	9606.ENSP00000217893	0	0	0	0	0.094	0	0.900	0	0.905
POLR2G	TAF10	1848338	1848061	9606.ENSP00000301788	9606.ENSP00000299424	0	0	0	0	0.098	0	0.900	0	0.905
POLR2B	TAF12	1849572	1845448	9606.ENSP00000312735	9606.ENSP00000263974	0	0	0	0	0.094	0	0.900	0	0.905
GTF2F2	TAF3	1852373	1852303	9606.ENSP00000340823	9606.ENSP00000340271	0	0	0	0	0.088	0.052	0.900	0	0.905
CCT6A	TUBB4A	1846449	1845475	9606.ENSP00000275603	9606.ENSP00000264071	0	0	0	0	0.088	0	0.900	0	0.904
CCT6B	TUBB6	1850900	1850072	9606.ENSP00000327191	9606.ENSP00000318697	0	0	0	0	0.088	0	0.900	0	0.904
TUBA1A	CCT8	1848244	1847035	9606.ENSP00000301071	9606.ENSP00000286788	0	0	0	0	0.053	0.076	0.900	0	0.904
TAF11	POLR2J	1854176	1847371	9606.ENSP00000354633	9606.ENSP00000292614	0	0	0	0	0.088	0	0.900	0	0.904
TUBB4B	CCT6A	1852441	1846449	9606.ENSP00000341289	9606.ENSP00000275603	0	0	0	0	0.088	0	0.900	0	0.904
TAF2	GTF2H4	1856824	1844735	9606.ENSP00000367406	9606.ENSP00000259895	0	0	0	0	0.085	0	0.900	0	0.904
CCT6B	TUBB4A	1850900	1845475	9606.ENSP00000327191	9606.ENSP00000264071	0	0	0	0	0.088	0	0.900	0	0.904
POLR2F	TAF13	1860435	1854288	9606.ENSP00000403852	9606.ENSP00000355051	0	0	0	0	0.086	0	0.900	0	0.904
POLR2F	TAF11	1860435	1854176	9606.ENSP00000403852	9606.ENSP00000354633	0	0	0	0	0.085	0	0.900	0	0.904
TUBB2A	CCT6A	1857206	1846449	9606.ENSP00000369703	9606.ENSP00000275603	0	0	0	0	0.088	0	0.900	0	0.904
TUBB4B	CCT6B	1852441	1850900	9606.ENSP00000341289	9606.ENSP00000327191	0	0	0	0	0.088	0	0.900	0	0.904
GTF2F1	TAF3	1858200	1852303	9606.ENSP00000377969	9606.ENSP00000340271	0	0	0	0	0.080	0	0.900	0	0.904
FXN	GRPEL1	1856650	1845652	9606.ENSP00000366482	9606.ENSP00000264954	0	0	0	0	0.066	0.058	0.900	0	0.904
TUBB6	CCT6A	1850072	1846449	9606.ENSP00000318697	9606.ENSP00000275603	0	0	0	0	0.088	0	0.900	0	0.904
TAF11	POLR2I	1854176	1842866	9606.ENSP00000354633	9606.ENSP00000221859	0	0	0	0	0.084	0	0.900	0	0.904
TAF6	GTF2F1	1860193	1858200	9606.ENSP00000399982	9606.ENSP00000377969	0	0	0	0	0.065	0.065	0.900	0	0.904
GTF2B	TAF5	1855275	1855115	9606.ENSP00000359531	9606.ENSP00000358854	0	0	0	0	0.084	0	0.900	0	0.904
POLR2A	TAF12	1849743	1845448	9606.ENSP00000314949	9606.ENSP00000263974	0	0	0	0	0.073	0	0.900	0	0.903
TAF13	POLR2H	1854288	1847696	9606.ENSP00000355051	9606.ENSP00000296223	0	0	0	0	0.072	0	0.900	0	0.903
POLR2J	TAF1	1847371	1846471	9606.ENSP00000292614	9606.ENSP00000276072	0	0	0	0	0.053	0.065	0.900	0	0.903
GTF2F1	TAF8	1858200	1855796	9606.ENSP00000377969	9606.ENSP00000362068	0	0	0	0	0.074	0	0.900	0	0.903
TAF11	POLR2C	1854176	1842734	9606.ENSP00000354633	9606.ENSP00000219252	0	0	0	0	0.072	0	0.900	0	0.903
TAF8	POLR2B	1855796	1849572	9606.ENSP00000362068	9606.ENSP00000312735	0	0	0	0	0.073	0	0.900	0	0.903
TAF2	TAF3	1856824	1852303	9606.ENSP00000367406	9606.ENSP00000340271	0	0	0	0	0.072	0	0.900	0	0.903
TUBA1B	CCT6B	1851928	1850900	9606.ENSP00000336799	9606.ENSP00000327191	0	0	0	0	0.073	0	0.900	0	0.903
TUBA1B	TUBA4A	1851928	1843912	9606.ENSP00000336799	9606.ENSP00000248437	0	0	0	0.989	0.073	0	0.900	0	0.903
CCT6B	TUBA1A	1850900	1848244	9606.ENSP00000327191	9606.ENSP00000301071	0	0	0	0	0.073	0	0.900	0	0.903
TAF11	POLR2E	1854176	1842493	9606.ENSP00000354633	9606.ENSP00000215587	0	0	0	0	0.074	0	0.900	0	0.903
TAF11	POLR2G	1854176	1848338	9606.ENSP00000354633	9606.ENSP00000301788	0	0	0	0	0.074	0	0.900	0	0.903
POLR2G	TAF9	1848338	1842675	9606.ENSP00000301788	9606.ENSP00000217893	0	0	0	0	0.074	0	0.900	0	0.903
CCT6B	TUBA4A	1850900	1843912	9606.ENSP00000327191	9606.ENSP00000248437	0	0	0	0	0.073	0	0.900	0	0.903
TAF13	GTF2F2	1854288	1852373	9606.ENSP00000355051	9606.ENSP00000340823	0	0	0	0	0.072	0	0.900	0	0.903
GTF2F1	TAF9	1858200	1842675	9606.ENSP00000377969	9606.ENSP00000217893	0	0	0	0	0.074	0	0.900	0	0.903
POLR2J	TAF12	1847371	1845448	9606.ENSP00000292614	9606.ENSP00000263974	0	0	0	0	0.072	0	0.900	0	0.903
GTF2B	TAF13	1855275	1854288	9606.ENSP00000359531	9606.ENSP00000355051	0	0	0	0	0.073	0	0.900	0	0.903
GTF2F1	TAF12	1858200	1845448	9606.ENSP00000377969	9606.ENSP00000263974	0	0	0	0	0.073	0	0.900	0	0.903
TAF12	POLR2C	1845448	1842734	9606.ENSP00000263974	9606.ENSP00000219252	0	0	0	0	0.073	0	0.900	0	0.903
TAF6	POLR2C	1860193	1842734	9606.ENSP00000399982	9606.ENSP00000219252	0	0	0	0	0.076	0	0.900	0	0.903
CCT6A	TUBA4A	1846449	1843912	9606.ENSP00000275603	9606.ENSP00000248437	0	0	0	0	0.073	0	0.900	0	0.903
TAF1L	POLR2J	1861354	1847371	9606.ENSP00000418379	9606.ENSP00000292614	0	0	0	0	0.053	0.065	0.900	0	0.903
CCT6B	TUBA1C	1850900	1848245	9606.ENSP00000327191	9606.ENSP00000301072	0	0	0	0	0.073	0	0.900	0	0.903
GTF2H5	TAF11	1861133	1854176	9606.ENSP00000415032	9606.ENSP00000354633	0	0	0	0	0.073	0	0.900	0	0.903
TAF5	POLR2C	1855115	1842734	9606.ENSP00000358854	9606.ENSP00000219252	0	0	0	0	0.073	0	0.900	0	0.903
POLR2F	TAF9	1860435	1842675	9606.ENSP00000403852	9606.ENSP00000217893	0	0	0	0	0.070	0	0.900	0	0.903
SUPT5H	POLR2K	1860450	1852637	9606.ENSP00000404029	9606.ENSP00000342889	0	0	0	0	0.044	0.072	0.900	0	0.903
TAF12	POLR2I	1845448	1842866	9606.ENSP00000263974	9606.ENSP00000221859	0	0	0	0	0.073	0	0.900	0	0.903
TUBA3E	CCT6A	1850028	1846449	9606.ENSP00000318197	9606.ENSP00000275603	0	0	0	0	0.066	0	0.900	0	0.902
GTF2H5	TAF10	1861133	1848061	9606.ENSP00000415032	9606.ENSP00000299424	0	0	0	0	0.061	0	0.900	0	0.902
TAF8	POLR2G	1855796	1848338	9606.ENSP00000362068	9606.ENSP00000301788	0	0	0	0	0.066	0	0.900	0	0.902
TAF11	POLR2L	1854176	1850615	9606.ENSP00000354633	9606.ENSP00000324124	0	0	0	0	0.067	0	0.900	0	0.902
POLR2G	TAF1	1848338	1846471	9606.ENSP00000301788	9606.ENSP00000276072	0	0	0	0	0.052	0.054	0.900	0	0.902
TAF6	POLR2I	1860193	1842866	9606.ENSP00000399982	9606.ENSP00000221859	0	0	0	0	0.055	0.047	0.900	0	0.902
TAF6	GTF2H4	1860193	1844735	9606.ENSP00000399982	9606.ENSP00000259895	0	0	0	0	0.066	0	0.900	0	0.902
DDHD2	DDHD1	1858467	1850892	9606.ENSP00000380352	9606.ENSP00000327104	0	0	0	0.634	0.068	0	0.900	0	0.902
TAF5	POLR2I	1855115	1842866	9606.ENSP00000358854	9606.ENSP00000221859	0	0	0	0	0.068	0	0.900	0	0.902
TAF6	GTF2B	1860193	1855275	9606.ENSP00000399982	9606.ENSP00000359531	0	0	0	0	0.066	0	0.900	0	0.902
POLR2L	TAF9	1850615	1842675	9606.ENSP00000324124	9606.ENSP00000217893	0	0	0	0	0.066	0	0.900	0	0.902
TAF6	GTF2F2	1860193	1852373	9606.ENSP00000399982	9606.ENSP00000340823	0	0	0	0	0.066	0	0.900	0	0.902
TAF13	POLR2K	1854288	1852637	9606.ENSP00000355051	9606.ENSP00000342889	0	0	0	0	0.061	0	0.900	0	0.902
CCT6B	TUBA3E	1850900	1850028	9606.ENSP00000327191	9606.ENSP00000318197	0	0	0	0	0.066	0	0.900	0	0.902
TAF8	POLR2D	1855796	1846274	9606.ENSP00000362068	9606.ENSP00000272645	0	0	0	0	0.068	0	0.900	0	0.902
GTF2F2	TAF1	1852373	1846471	9606.ENSP00000340823	9606.ENSP00000276072	0	0	0	0	0.066	0	0.900	0	0.902
TAF4	POLR2C	1844180	1842734	9606.ENSP00000252996	9606.ENSP00000219252	0	0	0	0	0.065	0	0.900	0	0.902
POLR2B	TAF4	1849572	1844180	9606.ENSP00000312735	9606.ENSP00000252996	0	0	0	0	0.066	0	0.900	0	0.902
POLR2L	TBP	1850615	1843249	9606.ENSP00000324124	9606.ENSP00000230354	0	0	0	0	0.066	0	0.900	0	0.902
TAF10	POLR2H	1848061	1847696	9606.ENSP00000299424	9606.ENSP00000296223	0	0	0	0	0.063	0	0.900	0	0.902
TAF1L	POLR2G	1861354	1848338	9606.ENSP00000418379	9606.ENSP00000301788	0	0	0	0	0.052	0.054	0.900	0	0.902
TUBB	TUBB4A	1852162	1845475	9606.ENSP00000339001	9606.ENSP00000264071	0	0	0	0.989	0.062	0	0.900	0	0.902
TAF1L	GTF2F2	1861354	1852373	9606.ENSP00000418379	9606.ENSP00000340823	0	0	0	0	0.066	0	0.900	0	0.902
ENTPD1	AMPD2	1855432	1844449	9606.ENSP00000360250	9606.ENSP00000256578	0	0	0	0	0.061	0	0.900	0	0.902
GTF2B	POLR2L	1855275	1850615	9606.ENSP00000359531	9606.ENSP00000324124	0	0	0	0	0.067	0	0.900	0	0.902
CCT8	TUBA4A	1847035	1843912	9606.ENSP00000286788	9606.ENSP00000248437	0	0	0	0	0.053	0.053	0.900	0	0.902
POLR2H	TAF9	1847696	1842675	9606.ENSP00000296223	9606.ENSP00000217893	0	0	0	0	0.066	0	0.900	0	0.902
POLR2I	TAF9	1842866	1842675	9606.ENSP00000221859	9606.ENSP00000217893	0	0	0	0	0.063	0	0.900	0	0.902
POLR3E	TBP	1848107	1843249	9606.ENSP00000299853	9606.ENSP00000230354	0	0	0	0	0.064	0	0.900	0	0.902
TAF10	GTF2H4	1848061	1844735	9606.ENSP00000299424	9606.ENSP00000259895	0	0	0	0	0.061	0	0.900	0	0.902
GTF2F2	TAF12	1852373	1845448	9606.ENSP00000340823	9606.ENSP00000263974	0	0	0	0	0.057	0	0.900	0	0.901
TAF11	POLR2K	1854176	1852637	9606.ENSP00000354633	9606.ENSP00000342889	0	0	0	0	0.056	0	0.900	0	0.901
TAF1L	POLR2L	1861354	1850615	9606.ENSP00000418379	9606.ENSP00000324124	0	0	0	0	0.053	0	0.900	0	0.901
TAF12	GTF2H4	1845448	1844735	9606.ENSP00000263974	9606.ENSP00000259895	0	0	0	0	0.055	0	0.900	0	0.901
POLR2G	TAF12	1848338	1845448	9606.ENSP00000301788	9606.ENSP00000263974	0	0	0	0	0.054	0	0.900	0	0.901
ENTPD1	ZNRD1	1855432	1851312	9606.ENSP00000360250	9606.ENSP00000331111	0	0	0	0	0.052	0	0.900	0	0.901
TAF6	POLR2A	1860193	1849743	9606.ENSP00000399982	9606.ENSP00000314949	0	0	0	0	0.053	0	0.900	0	0.901
TAF6	POLR2E	1860193	1842493	9606.ENSP00000399982	9606.ENSP00000215587	0	0	0	0	0.054	0	0.900	0	0.901
POLR2H	TAF12	1847696	1845448	9606.ENSP00000296223	9606.ENSP00000263974	0	0	0	0	0.054	0	0.900	0	0.901
TAF3	POLR2E	1852303	1842493	9606.ENSP00000340271	9606.ENSP00000215587	0	0	0	0	0.052	0	0.900	0	0.901
TAF13	POLR2C	1854288	1842734	9606.ENSP00000355051	9606.ENSP00000219252	0	0	0	0	0.059	0	0.900	0	0.901
TAF2	POLR2I	1856824	1842866	9606.ENSP00000367406	9606.ENSP00000221859	0	0	0	0	0.054	0	0.900	0	0.901
TAF12	POLR2E	1845448	1842493	9606.ENSP00000263974	9606.ENSP00000215587	0	0	0	0	0.055	0	0.900	0	0.901
TAF5	POLR2D	1855115	1846274	9606.ENSP00000358854	9606.ENSP00000272645	0	0	0	0	0.052	0	0.900	0	0.901
GTF2F1	TAF13	1858200	1854288	9606.ENSP00000377969	9606.ENSP00000355051	0	0	0	0	0.052	0	0.900	0	0.901
TAF8	POLR2J	1855796	1847371	9606.ENSP00000362068	9606.ENSP00000292614	0	0	0	0	0.060	0	0.900	0	0.901
ENTPD1	POLR3B	1855432	1843139	9606.ENSP00000360250	9606.ENSP00000228347	0	0	0	0	0.055	0	0.900	0	0.901
TAF11	GTF2H4	1854176	1844735	9606.ENSP00000354633	9606.ENSP00000259895	0	0	0	0	0.054	0	0.900	0	0.901
TAF5	TAF5L	1855115	1844584	9606.ENSP00000358854	9606.ENSP00000258281	0	0	0	0.891	0.055	0	0.900	0	0.901
TUBB6	CCT8	1850072	1847035	9606.ENSP00000318697	9606.ENSP00000286788	0	0	0	0	0.053	0.047	0.900	0	0.901
TAF2	POLR2C	1856824	1842734	9606.ENSP00000367406	9606.ENSP00000219252	0	0	0	0	0.055	0	0.900	0	0.901
TAF5	POLR2G	1855115	1848338	9606.ENSP00000358854	9606.ENSP00000301788	0	0	0	0	0.053	0	0.900	0	0.901
TAF1	POLR2C	1846471	1842734	9606.ENSP00000276072	9606.ENSP00000219252	0	0	0	0	0.054	0.044	0.900	0	0.901
GTF2H5	POLR1E	1861133	1856755	9606.ENSP00000415032	9606.ENSP00000367029	0	0	0	0	0.055	0	0.900	0	0.901
POLR2F	TAF6	1860435	1860193	9606.ENSP00000403852	9606.ENSP00000399982	0	0	0	0	0.055	0	0.900	0	0.901
POLR3A	ENTPD1	1855667	1855432	9606.ENSP00000361446	9606.ENSP00000360250	0	0	0	0	0.053	0	0.900	0	0.901
TAF8	POLR2I	1855796	1842866	9606.ENSP00000362068	9606.ENSP00000221859	0	0	0	0	0.053	0	0.900	0	0.901
POLR2L	TAF1	1850615	1846471	9606.ENSP00000324124	9606.ENSP00000276072	0	0	0	0	0.053	0	0.900	0	0.901
TAF2	POLR2E	1856824	1842493	9606.ENSP00000367406	9606.ENSP00000215587	0	0	0	0	0.053	0	0.900	0	0.901
TAF5	POLR2E	1855115	1842493	9606.ENSP00000358854	9606.ENSP00000215587	0	0	0	0	0.055	0	0.900	0	0.901
TAF5	POLR2L	1855115	1850615	9606.ENSP00000358854	9606.ENSP00000324124	0	0	0	0	0.060	0	0.900	0	0.901
ENTPD1	POLR1B	1855432	1845333	9606.ENSP00000360250	9606.ENSP00000263331	0	0	0	0	0.055	0	0.900	0	0.901
TAF6	POLR2B	1860193	1849572	9606.ENSP00000399982	9606.ENSP00000312735	0	0	0	0	0.060	0	0.900	0	0.901
ENTPD1	POLR2B	1855432	1849572	9606.ENSP00000360250	9606.ENSP00000312735	0	0	0	0	0.055	0	0.900	0	0.901
GTF2F1	TAF10	1858200	1848061	9606.ENSP00000377969	9606.ENSP00000299424	0	0	0	0	0.054	0	0.900	0	0.901
GTF2B	TAF4	1855275	1844180	9606.ENSP00000359531	9606.ENSP00000252996	0	0	0	0	0.053	0	0.900	0	0.901
TAF3	POLR2J	1852303	1847371	9606.ENSP00000340271	9606.ENSP00000292614	0	0	0	0	0.056	0	0.900	0	0.901
TAF2	GTF2F2	1856824	1852373	9606.ENSP00000367406	9606.ENSP00000340823	0	0	0	0	0.057	0	0.900	0	0.901
POLR2J	TAF4	1847371	1844180	9606.ENSP00000292614	9606.ENSP00000252996	0	0	0	0	0.053	0	0.900	0	0.901
TAF8	POLR2E	1855796	1842493	9606.ENSP00000362068	9606.ENSP00000215587	0	0	0	0	0.055	0	0.900	0	0.901
TAF3	POLR2C	1852303	1842734	9606.ENSP00000340271	9606.ENSP00000219252	0	0	0	0	0.056	0	0.900	0	0.901
SLC33A1	B4GALNT1	1853852	1852474	9606.ENSP00000352456	9606.ENSP00000341562	0	0	0	0	0.053	0	0.900	0	0.901
TAF11	GTF2F2	1854176	1852373	9606.ENSP00000354633	9606.ENSP00000340823	0	0	0	0	0.058	0	0.900	0	0.901
ENTPD1	POLR3K	1855432	1847447	9606.ENSP00000360250	9606.ENSP00000293860	0	0	0	0	0.052	0	0.900	0	0.901
TAF8	POLR2C	1855796	1842734	9606.ENSP00000362068	9606.ENSP00000219252	0	0	0	0	0.058	0	0.900	0	0.901
TAF1L	POLR2C	1861354	1842734	9606.ENSP00000418379	9606.ENSP00000219252	0	0	0	0	0.054	0.044	0.900	0	0.901
POLR2F	TAF8	1860435	1855796	9606.ENSP00000403852	9606.ENSP00000362068	0	0	0	0	0.053	0	0.900	0	0.901
TAF11	POLR2H	1854176	1847696	9606.ENSP00000354633	9606.ENSP00000296223	0	0	0	0	0.059	0	0.900	0	0.901
ENTPD1	POLR2A	1855432	1849743	9606.ENSP00000360250	9606.ENSP00000314949	0	0	0	0	0.053	0	0.900	0	0.901
POLR2K	TAF10	1852637	1848061	9606.ENSP00000342889	9606.ENSP00000299424	0	0	0	0	0.057	0	0.900	0	0.901
ENTPD1	POLR3H	1855432	1853162	9606.ENSP00000360250	9606.ENSP00000347345	0	0	0	0	0.057	0	0.900	0	0.901
TAF13	POLR2B	1854288	1849572	9606.ENSP00000355051	9606.ENSP00000312735	0	0	0	0	0.054	0	0.900	0	0.901
GTF2H4	TAF4	1844735	1844180	9606.ENSP00000259895	9606.ENSP00000252996	0	0	0	0	0.053	0	0.900	0	0.901
GTF2F1	TAF4	1858200	1844180	9606.ENSP00000377969	9606.ENSP00000252996	0	0	0	0	0.057	0	0.900	0	0.901
POLR2D	TAF9	1846274	1842675	9606.ENSP00000272645	9606.ENSP00000217893	0	0	0	0	0.055	0	0.900	0	0.901
POLR2F	TAF5	1860435	1855115	9606.ENSP00000403852	9606.ENSP00000358854	0	0	0	0	0.060	0	0.900	0	0.901
TAF8	GTF2B	1855796	1855275	9606.ENSP00000362068	9606.ENSP00000359531	0	0	0	0	0.054	0	0.900	0	0.901
TAF3	GTF2H4	1852303	1844735	9606.ENSP00000340271	9606.ENSP00000259895	0	0	0	0	0.054	0	0.900	0	0.901
TAF2	POLR2K	1856824	1852637	9606.ENSP00000367406	9606.ENSP00000342889	0	0	0	0	0.055	0	0.900	0	0.901
ENTPD1	POLR3E	1855432	1848107	9606.ENSP00000360250	9606.ENSP00000299853	0	0	0	0	0.052	0	0.900	0	0.901
TAF1L	POLR2F	1861354	1860435	9606.ENSP00000418379	9606.ENSP00000403852	0	0	0	0	0.053	0	0.900	0	0.901
TAF1L	POLR2H	1861354	1847696	9606.ENSP00000418379	9606.ENSP00000296223	0	0	0	0	0.053	0	0.900	0	0.901
CCT8	TUBB2B	1847035	1844727	9606.ENSP00000286788	9606.ENSP00000259818	0	0	0	0	0.053	0.047	0.900	0	0.901
ENTPD1	POLR1A	1855432	1845426	9606.ENSP00000360250	9606.ENSP00000263857	0	0	0	0	0.053	0	0.900	0	0.901
POLR2L	TAF12	1850615	1845448	9606.ENSP00000324124	9606.ENSP00000263974	0	0	0	0	0.053	0	0.900	0	0.901
TAF10	POLR2D	1848061	1846274	9606.ENSP00000299424	9606.ENSP00000272645	0	0	0	0	0.057	0	0.900	0	0.901
POLR3F	ENTPD1	1856714	1855432	9606.ENSP00000366828	9606.ENSP00000360250	0	0	0	0	0.053	0	0.900	0	0.901
POLR2D	TAF12	1846274	1845448	9606.ENSP00000272645	9606.ENSP00000263974	0	0	0	0	0.057	0	0.900	0	0.901
TUBA3E	CCT8	1850028	1847035	9606.ENSP00000318197	9606.ENSP00000286788	0	0	0	0	0.053	0.047	0.900	0	0.901
TUBB2A	CCT8	1857206	1847035	9606.ENSP00000369703	9606.ENSP00000286788	0	0	0	0	0.053	0.047	0.900	0	0.901
TAF8	TAF3	1855796	1852303	9606.ENSP00000362068	9606.ENSP00000340271	0	0	0	0.634	0.057	0	0.900	0	0.901
ENTPD1	POLR2I	1855432	1842866	9606.ENSP00000360250	9606.ENSP00000221859	0	0	0	0	0.052	0	0.900	0	0.901
GTF2H5	TAF13	1861133	1854288	9606.ENSP00000415032	9606.ENSP00000355051	0	0	0	0	0.053	0	0.900	0	0.901
TAF6	POLR2D	1860193	1846274	9606.ENSP00000399982	9606.ENSP00000272645	0	0	0	0	0.052	0	0.900	0	0.901
CCT8	TUBB4A	1847035	1845475	9606.ENSP00000286788	9606.ENSP00000264071	0	0	0	0	0.053	0.047	0.900	0	0.901
TAF1L	TAF3	1861354	1852303	9606.ENSP00000418379	9606.ENSP00000340271	0	0	0	0	0.059	0	0.900	0	0.901
TUBB4B	CCT8	1852441	1847035	9606.ENSP00000341289	9606.ENSP00000286788	0	0	0	0	0.053	0.047	0.900	0	0.901
ENTPD1	POLR3C	1855432	1851737	9606.ENSP00000360250	9606.ENSP00000334564	0	0	0	0	0.054	0	0.900	0	0.901
